id,text_clean
1830099916724510976,"85 lat temu rozpoczęła się najkrwawsza wojna w dziejach ludzkości. Odbudowa wspólnoty narodowej, modernizacja armii i silna pozycja w sojuszach – to nasze wspólne zobowiązania, które musimy wypełnić, by historia nigdy się nie powtórzyła. Nigdy więcej wojny  🇵  🇱  "
1829860294681591808,"O wsparciu dla polskiego przemysłu, transformacji energetycznej, wzmocnieniu lokalnego łańcucha dostaw oraz bezpieczeństwie strategicznej infrastruktury rozmawialiśmy w Gdańsku z przedstawicielami Grupy Przemysłowej Baltic i . Mocno inwestujemy w polski przemysł  🤝  "
1829812037926387712,"W 44. rocznicę Porozumień Sierpniowych przed Pomnikiem Poległych Stoczniowców 1970, upamiętniliśmy bohaterów, którzy swoją odwagą i niezłomnością wywalczyli wolność dla przyszłych pokoleń. Ich poświęcenie przypomina nam o sile jedności i solidarności  🇵  🇱  "
1829241110457397760,"Przed Grobem Nieznanego Żołnierza na Narodowym Cmentarzu w Arlington oddałem honor tym, którzy oddali swoje życie za Ojczyznę. To szczególne miejsce dla Amerykanów oraz ich sojuszników – miejsce spoczynku tysięcy zasłużonych żołnierzy, stojących na straży wolności i…  "
1829212443446284544,"Dziś w Pentagonie rozmawiałem z  Lloydem Austinem na temat strategicznego partnerstwa, które łączy Polskę i USA. To niezwykle istotne w momencie, kiedy w procesie modernizacji, Wojsko Polskie wyposażane jest w najnowocześniejszy sprzęt produkowany w USA m. in. samoloty…  "
1828937104459768064,
1828862603122139392,"Wielka chwila dla polskich sił powietrznych i całego Wojska  🇵  🇱 . Dziś, w Święto Lotnictwa Polskiego, został oficjalnie zaprezentowany pierwszy samolot F-35 dla Polski! Budujemy nowe zdolności naszych sił zbrojnych w oparciu o najnowocześniejszy na świecie sprzęt. To gwarancja…  "
1828853893691818240,"Dotrzymujemy słowa – zgodnie z naszymi deklaracjami budżet na obronność będzie REKORDOWY! W 2025 r.  oraz Fundusz Wsparcia Sił Zbrojnych przeznaczy 186,6 mld zł na modernizację armii. To wielka inwestycja w nasze bezpieczeństwo  🇵  🇱  "
1828496384783168000,"Dziękuję uczestnikom  za dobrą, otwartą, choć czasem i ostrą dyskusję. Nie we wszystkim będziemy się zgadzać, ale najważniejsze, żebyśmy potrafili ze sobą rozmawiać  🤝  "
1827727573180387584,"Ogromna tragedia w Poznaniu. Dwóch dzielnych strażaków zginęło, ratując życie innych. Składam najszczersze kondolencje rodzinom ofiar. Nasze służby i wojsko każdego dnia narażają życie, by chronić nas wszystkich. Musimy wspierać bohaterów, którzy służą Polsce."
1827249499678335232,"Rumuńskie wojsko deklaruje pomoc w wyjaśnieniu okoliczności i pełne  zadośćuczynienie po wydarzeniu na strzelnicy w Bemowie Piskim. Rozmawiali o tym szefowie sztabów gen. Polski i Rumunii. Strona rumuńska wysyła do nas zespół, który ma wyjaśnić przyczyny zdarzenia i deklaruje że… "
1826260866628563200,"Komfort i bezpieczeństwo żołnierzy #WojskoPolskie to dla nas priorytet, dlatego od 1 IX zmienione zostaną przepisy Regulaminu Ogólnego Żołnierza Wojska Polskiego dotyczące noszenia zarostu i tatuaży. Zarost będzie mógł być dłuższy, a żołnierz będzie mógł eksponować tatuaż, o ile…  "
1825113148065448192,"W wieku 76 lat zmarł Franciszek Smuda. Selekcjoner reprezentacji, trener klubowy, trzykrotny mistrz Polski, prawdziwa legenda polskiej piłki nożnej. Najszczersze kondolencje dla rodziny i bliskich. Niech spoczywa w pokoju. "
1824086864053367040,"Bez wspólnych wartości nie ma społeczeństwa, a bez wsparcia społeczeństwa nie ma silnego Wojska Polskiego. Bardzo dziękuję dziś wszystkim, którzy przyszli w Warszawie na defiladę, a także byli obecni na uroczystościach organizowanych z okazji święta Wojska Polskiego w całej…  "
1824018570235240960,"W 104. rocznicę Bitwy Warszawskiej składamy kwiaty przed pomnikiem Wincentego Witosa oraz tablicą generała Tadeusza Jordan Rozwadowskiego. Oddajemy hołd tym wielkim mężom stanu, którzy swoją mądrością i odwagą przyczynili się do ocalenia Polski przed bolszewicką agresją. Ich…  "
1823818050124070912,"Miłość do Ojczyzny i bezgraniczne poświęcenie w walce o niepodległość to cechy, które wyróżniały Bohaterów Bitwy Warszawskiej. Bitwy, która zmieniła nie tylko losy Polski, ale i Europy. Dziś w Ossowie, przed krzyżem ks. mjr. Ignacego Skorupki oddajemy hołd tym, którzy 104 lata…  "
1823794064589766912,"W przeddzień święta Wojska Polskiego wspominamy tych, którzy poświęcili swoje życie w obronie naszej Ojczyzny. Oddajemy hołd poległym w Bitwie Warszawskiej 1920 roku, którzy w walce o niepodległość zapłacili najwyższą cenę. To Oni napisali piękne, choć bolesne karty w historii…  "
1823769364434444800,"Dla każdego żołnierza Wojska Polskiego mianowanie na wyższy stopień wojskowy zawsze wiąże się z wielkim zobowiązaniem i odpowiedzialnością. Gratuluję wszystkim oficerom, którzy otrzymali dziś nominacje generalskie  🤝 
Jestem przekonany, że Wasza dalsza służba przyczyni się do…  "
1823706884051763456,"Właśnie podpisaliśmy kolejną umowę modernizującą nasze siły zbrojne. 28 lekkich opancerzonych transporterów rozpoznawczych Kleszcz, które powstały dzięki współpracy AMZ Kutno z wojskowymi instytutami, trafią na wyposażenie #WojskoPolskie. Wypełniany nasze zobowiązanie…  "
1823688815346692352,"W przeddzień święta Wojska Polskiego składamy hołd sierżantowi Mateuszowi Sitkowi, który oddał życie w obronie  🇵  🇱  granicy. Nasz bohater do końca wypełnił słowa przysięgi wojskowej. Cześć Jego pamięci! "
1823378472292503552,Transformacja polskiej armii trwa! Dziś podpisaliśmy umowę na zakup 96 śmigłowców AH-64E #Apache wraz z pakietem logistycznym. To znaczące wsparcie dla lotnictwa i kolejny krok w modernizacji naszych sił zbrojnych!  🇵  🇱  
1823287509826039808,"15 sierpnia będziemy wspólnie obchodzić święto Wojska Polskiego. Ale już dziś chcę podziękować wszystkim żołnierzom za służbę na rzecz bezpieczeństwa naszej Ojczyzny.  Przyznane dziś wyróżnienia i nagrody to wyraz wdzięczności oraz uznania za Wasz profesjonalizm, poświęcenie i…  "
1823238838929498368,"Rotmistrz Henryk Leliwa-Roycewicz, mjr Władysław Dobrowolski oraz mjr Władysław Karaś byli oddani Ojczyźnie, służyli w Wojsku Polskim, kochali sport. Będąc żołnierzami i zdobywając medale olimpijskie zapisali się na kartach historii Polski, Wojska Polskiego i sportu. Dziś, razem…  "
1822951072903643392,"Nie ma modernizacji #WojskoPolskie bez polskiego przemysłu  🇵  🇱  Dziś podpisana została umowa pomiędzy Hutą Stalowa Wola S.A. a Raytheon Polska na produkcję 48 wyrzutni M903, wchodzących w skład systemów obrony przeciwlotniczej i przeciwrakietowej Patriot. Konsekwentnie wzmacniamy…  "
1822544165072192000,"Ostatnie próby do defilady z okazji święta #WojskoPolskie za nami. Bardzo dziękuję wszystkim, którzy są zaangażowani w przygotowanie tego wielkiego wydarzenia. Już dziś zapraszam  do wspólnego obchodzenia święta #WojskoPolskie.
Bądźmy razem 15 sierpnia od godz. 14 na warszawskiej…  "
1822360193058906112,"Historyczny dzień dla naszego sportu! Czekaliśmy ponad 30 lat na medal w boksie olimpijskim! Wyczekiwanie przerwała utalentowana  🇵  🇱  pięściarka, żołnierz Wojska Polskiego szer. Julia Szeremeta zdobywając w fenomenalnym stylu srebro olimpijskie podczas #Paris2024. Takie walki…  "
1822287674176127232,"W wieku 65 lat zmarła Izabela Katarzyna Mrzygłocka. Wieloletnia posłanka, ekonomistka. Niezwykle oddana i zaangażowana, wspólnie pracowaliśmy nad dobrymi rozwiązaniami dla pracowników i pracodawców. Niech spoczywa w pokoju. "
1822248045326524672,Olimpijskie srebro 🥈  #Paris2024 dla naszych siatkarzy! Wielkie brawa Panowie za świetny turniej i pierwszy od 48 lat medal na Igrzyskach  👏  Napisaliście piękny rozdział w historii polskiej siatkówki!  🇵  🇱 
1822234903842344960,"W nocy zmarła Susan Wojcicki, wieloletnia dyrektor generalna YouTube, obywatelka Polski. Jedna z ikon świata technologii. Wnuczka Franciszka Wójcickiego, posła PSL, więzionego przez UB. Była bardzo pogodną i pewną siebie osobą, którą miałem zaszczyt poznać. Rodzinie i bliskim…  "
1821972813663601152,"Bieg pełen emocji! Rewelacyjna forma sportowa!  Nasza lekkoatletka, żołnierz  #WojskoPolskie st. szer. Natalia Kaczmarek brązową medalistką olimpijską #Paris2024 na dystansie 400 metrów. Pobiła rekord Ireny Szewińskiej, by następnie sięgnąć po brąz! Ciężka praca…  "
1821516268220100864,"Wspaniały, zacięty wyścig! Nasze kajakarki w składzie: st. szer. Naja, st. szer. Puławska, st. szer. spec. Putto oraz szer. Kąkol zdobyły wysokie 4 miejsce w konkurencji K4 500 podczas igrzysk #Paris2024. Zabrakło niewiele. Dziękuję za kolejne sportowe emocje i walkę do ostatnich…  "
1821501565020082688,"Walcząc na olimpijskich arenach nasi sportowcy przynoszą wielką dumę Ojczyźnie  🇵  🇱  Podjąłem decyzję, że wszyscy wojskowi sportowcy, którzy podczas Igrzysk #Paris2024 zdobyli lub zdobędą medal, zostaną awansowani oraz specjalnie wyróżnieni. Zaczniemy od st. szer. spec. Aleksandry… "
1821221939215790080,CO ZA MECZ! Brawo Panowie ! Po złoto!  🏐  💪 
1821162394480939264,"Emocje wielkie, a w emocjach zdarzają się pomyłki  🙂  Jeszcze raz wielkie gratulacje dla wielkiej Aleksandry Mirosław oraz brązowej medalistki, pochodzącej z Tarnowa ALEKSANDRY Kałuckiej!  👏  Siostrze bliźniaczce Aleksandry, pani Natalii Kałuckiej – mistrzyni świata w wspinaczce…  "
1821150220979220736,"Niesamowity, historyczny moment! Rekordzistka świata, żołnierz Wojska Polskiego st. szer. spec. Aleksandra Mirosław zdobywa pierwsze złoto olimpijskie 🥇 dla Polski we wspinaczce na czas podczas #Paris2024. Gratulacje dla koleżanki z #TeamPL  🇵  🇱  Aleksandry Kałuckiej  brązowej…  "
1820838204007653376,"Dziękuję wszystkim żołnierzom i pracownikom wojska, którzy przygotowują defiladę, która 15 VIII odbędzie się w Warszawie. Zapraszam na godz. 14:00 tuż przy Wisłostradzie. Niech nasza obecność będzie wyrazem wdzięczności dla wszystkich żołnierzy Wojska Polskiego  🇵  🇱  za ich służbę. "
1820696699985072640,Uważnie patrzymy na Bliski Wschód. Nasze kontyngenty wojskowe w Libanie i Iraku działają według podwyższonych zasad bezpieczeństwa. W Iraku ostatniej nocy doszło do ataku rakietowego na amerykańską część bazy. W tej strefie nie było naszych żołnierzy I cywilnych pracowników… 
1820501961076269568,"Trzeba rozumieć czym jest umowa rząd-rząd, a czym przemysł-przemysł. Zachęcam do śledzenia wydarzeń, do jakich dojdzie w najbliższy poniedziałek. Stay tuned! "
1820441392281174272,"Stale modernizujemy nasze siły zbrojne. W ostatnim czasie podpisaliśmy umowę na wsparcie eksploatacji i szkolenie obsług systemu PILICA+, dzisiaj podpisaliśmy umowę offsetową na zakup śmigłowców #Apache AH-64E, a przed nami podpisanie umów na 48 wyrzutni Patriot. To najlepsze… "
1820434218603737344,"Legenda wspinaczki na czas! Niesamowita szybkość, wielkie opanowanie i spełnione kolejne marzenie żołnierza #WojskoPolskie . St. szer. spec. Aleksandra Mirosław dwukrotnie pobiła rekord świata w wyścigu eliminacyjnym we wspinaczce na czas. Gratuluję fenomenalnego…  "
1820386644014309888,Nareszcie  🏐  Wielkie brawa Panowie  👏  Teraz po medal!  🇵  🇱  #Paris2024
1820140242906611712,"Olimpijskie emocje nie ustępują! Nasza pięściarka szer. Julia Szeremeta ma pewny brązowy medal! Czekamy na więcej i gratulujemy świetnego stylu walki! Gratuluję także szer. Katarzynie Wasick, która dzięki wytrwałości i ciężkiej pracy sięgnęła po wysokie 5 miejsce w finale…  "
1820077907143778816,"W sobotę zginął Marian Tokarski. Wieloletni samorządowiec, starosta biłgorajski, ludowiec. Oddany swojej małej ojczyźnie, gotowy nieść pomoc każdemu, kto jej potrzebuje. Rodzinie oraz bliskim składam najszczersze kondolencje  🕯 ️ "
1819379583352729856,"Jest brązowy, pierwszy olimpijski medal dla !  🥉  Brawo!  👏  Za walkę, za zaangażowanie i wspaniałe emocje w całym turnieju #Paris2024!  👏  Wielka duma  🇵  🇱  #JazdaIga"
1819043490468143616,"W godzinę „W” oddaliśmy hołd tym, którzy 80 lat temu stanęli tu w Warszawie do walki o wolną Polskę. Przez 63 dni heroicznie walczyli w Powstaniu Warszawskim z przekonaniem, że nie ma większej wartości niż miłość do Ojczyzny  🇵  🇱  "
1818726389799121152,"Jutro 80. rocznica wybuchu Powstania Warszawskiego – heroicznego zrywu, który zrodził się z marzeń o wolności żyjących pod okupacją. Ich niezłomność i poświęcenie są dla nas wielką inspiracją.

„Chcieliśmy być wolni i wolność sobie zawdzięczać.”

Pamiętamy o tych, którzy w…  "
1818644667275108608,"Powstańcy Warszawscy 80 lat temu nie bali się o swoje życie, ale bali się o losy naszej Ojczyzny, dlatego stanęli do heroicznej walki z okupantem. Wielu z nich zapłaciło za to najwyższą cenę. W tym roku ponad 700 żołnierzy Wojska Polskiego weźmie udział w uroczystościach…  "
1818597286491947264,"Niesamowity występ naszych wioślarzy w czwórce podwójnej! Szeregowi -  Barański, Zientarski, Czaja, Biskup sięgają po olimpijski brąz 🥉 ! Duma rozpiera nas podwójnie, ponieważ wszyscy są żołnierzami Wojska Polskiego . Co za emocje! Brawo Panowie! "
1818573496424730880,"Wojsko Polskie rozpoczyna nową operację #BezpiecznePodlasie. Od jutra służbę przy granicy pełnić będzie łącznie 17 000 żołnierzy. Bezpieczeństwo Ojczyzny wymaga większej obecności przy granicy, realizacji projektu #TarczaWschód, a także ścisłej współpracy pomiędzy wszystkimi…  "
1818365957104194048,"Nasze wspaniałe szpadzistki z brązowym medalem Igrzysk #Paris2024! Wielkie gratulacje dla Renaty Knapik-Miazgi, Aleksandry Jareckiej, Martyny Swatowskiej-Wenglarczyk i Alicji Klasik  👏  🥉  Co za walka! Duma!  🇵  🇱  "
1818281543280005376,Dziękujemy za zaufanie  🤝  Pracujemy dalej  💪  
1817598626849235200,"Fenomenalny finał w kajakarstwie górskim K1! W pełni zasłużony srebrny medal wędruje do szer. Klaudii Zwolińskiej z ! Jest to pierwszy medal zdobyty przez reprezentanta Polski, żołnierza Wojska Polskiego podczas igrzysk olimpijskich w #Paris2024! "
1817266972100382976,"To skandaliczne zachowanie, wobec którego zostaną wyciągnięte zdecydowane konsekwencje. "
1816881048359436544,"Zakończyliśmy etap prac parlamentarnych nad ustawą, która zwiększa bezpieczeństwo naszej Ojczyzny, daje większe poczucie bezpieczeństwa żołnierzom oraz prawo do użycia broni na precyzyjnie określonych zasadach. Dziękuję wszystkim, którzy głosowali za polskim bezpieczeństwem.…  "
1816865692542456320,"Dziś dotarła do mnie informacja o nieudzieleniu wsparcia wojskowemu psu - weteranowi Hakerowi i jego opiekunce. Zła decyzja podjęta przez naszych poprzedników. Natychmiast ją zmieniłem. To niestety kolejna dziura w ustawie o obronie Ojczyzny. My to zmienimy. Dzielnemu,…  "
1816838866487116288,"Dziś rozpoczynają się Igrzyska Olimpijskie w Paryżu! Powodzenia wszystkim sportowcom, a zwłaszcza naszym dzielnym żołnierzom, którzy walczą o medale dla Polski. Jesteśmy z Wami!  🇵  🇱  🏅 #Paris2024 "
1816186364410618368,Współpraca  🇵  🇱 - 🇬  🇧  przynosi wymierne efekty. Od stycznia eskadra myśliwców Eurofighter będzie bronić wspólnie z naszymi żołnierzami wschodniej flanki Sojuszu. Spotkanie z Sekretarzem Obrony  🇬  🇧   to także decyzja o rozwoju programu Miecznik i Narew oraz zaangażowaniu…  
1816046806129627392,Dziękuję za zaufanie  🤝  
1815086725942714368,"Prezydent  nie będzie ubiegał się o reelekcję. Przez swoją kadencję  wzmacniał współpracę transatlantycką i z determinacją wspierał Ukrainę, co zwiększało poczucie bezpieczeństwa naszego regionu. Dziękujemy za dobrą współpracę, Panie Prezydencie. 
 🇵  🇱  🤝  🇺  🇸 "
1814238788924686336,Razem z  wdrażamy nowy program profilaktyki i leczenia dla żołnierzy oraz funkcjonariuszy pełniących służbę na granicy. To nasza odpowiedź na zagrożenie zarażeniem boreliozą czy odkleszczowym zapaleniem mózgu. Poprawa opieki medycznej żołnierzy #WojskoPolskie to jeden…  
1813517867960143872,"17 tysięcy żołnierzy #WojskoPolskie od 1 VIII w ramach operacji „Bezpieczne Podlasie” będzie zaangażowanych w ochronę naszej wschodniej granicy. 

Znacznie poprawiliśmy wyposażenie żołnierzy, skierowaliśmy nowe oddziały do patrolowania granicy, usprawniliśmy koordynację pomiędzy…  "
1813177495690105344,"Wojsko zawsze gotowe do pomocy! W związku z zagrożeniem powodziowym na terenie powiatu olsztyńskiego i wnioskiem Wojewody Warmińsko-Mazurskiego o wsparcie administracji publicznej przez Siły Zbrojne RP, do pomocy zostaną oddelegowani żołnierze i sprzęt z 4 W-MBOT z Olsztyna. Wraz… "
1812865343020515328,"Nie ma zgody na obrażanie, lżenie i jakiekolwiek ataki na żołnierzy, którzy bronią polskich granic i dbają o bezpieczeństwo Ojczyzny  🇵  🇱 

Służby zdecydowanie i błyskawicznie zareagowały na skandaliczne zachowanie grupy osób względem żołnierzy i funkcjonariuszy przy granicy z…  "
1812359901139616256,"Atak na byłego prezydenta USA Donalda Trumpa jest wstrząsający i niedopuszczalny. Wyrażam kondolencje bliskim ofiary zamachu. To tragiczne wydarzenie pokazuje, do czego prowadzi szerząca się nienawiść. Ta niepohamowana agresja musi budzić sprzeciw."
1811770597346603264,"Podczas lotu treningowego na lotnisku w Gdyni zginął tragicznie mjr pil. Robert Jeł. Wspaniały żołnierz, mąż i ojciec. Człowiek, który Ojczyźnie oddał to, co najważniejsze… Rodzinie i bliskim składam najszczersze kondolencje  🕯 ️"
1811511880382595584,"Jubileuszowy szczyt  w Waszyngtonie za nami – jego decyzje podnoszą poziom naszego  🇵  🇱  bezpieczeństwa. Silny głos Polski został uwzględniony w przyjętej deklaracji.

 ➡ ️ Podczas szczytu państwa sojusznicze potwierdziły wsparcie dla Ukrainy  🇺  🇦 ,  wzmocniły ochronę wschodniej…  "
1811426346439995648,"Kolejny ważny dokument na szczycie NATO.  List intencyjny ws. rozwoju zdolności do precyzyjnych uderzeń dalekiego zasięgu. Podpisali go też 
Francja, Niemcy, UK i Włochy.
 Będziemy rozwijać kluczową dla nas  zdolność do głębokich uderzeń, a w przyszłości będą wspólne dalsze…  "
1811369044131414528,"Dziś, w 81. rocznicę Krwawej Niedzieli oddajemy hołd naszym Rodakom, ofiarom ludobójstwa, pomordowanym w Rzezi Wołyńskiej. Budując przyszłość pamiętajmy, że fundamentem dobrych relacji jest prawda. Bo nie o zemstę, lecz o pamięć wołają ofiary. #Wołyń #pamiętamy "
1811159580560474624,"Deklaracja Szczytu  w Waszyngtonie przyjęta!  🤝  W dokumencie wiele punktów ważnych dla bezpieczeństwa  🇵  🇱  Polski i naszego regionu  ⬇ ️

 ✅  Zobowiązanie do dalszego rozwoju sił wysokiej gotowości dla wypełnienia nowych planów obronnych NATO;
 ✅  Zobowiązanie do częstszego… "
1811128534439481600,"Wraz z 12 ministrami podpisałem na #NATOSummit w Waszyngtonie memorandum dot. działań koalicji dronowej wspierającej Ukrainę, w której uczestniczy także nasz kraj. Skoncentrujemy się na dostarczaniu armii ukraińskiej dronów różnych typów. To obecnie jedna z kluczowych zdolności,…  "
1810764611844464896,Dziś w Waszyngtonie podpisaliśmy ważne dokumenty o bezpieczeństwie informacji w rozwiązaniach chmurowych i usprawnieniu pozyskiwania danych z obserwacji satelitarnych oraz wystosowaliśmy list intencyjny dotyczący współpracy państw nadbałtyckich w pozyskiwaniu min morskich  🤝  A to…  
1810716788738642176,Jeszcze przed  rozpoczęciem obrad Szczytu NATO w Waszyngtonie miałem zaszczyt porozmawiać z weteranem walk o Monte Cassino płk. Romualdem Lipińskim. Wręczyłem mu  złoty medal Wojska Polskiego.  Wzruszająca lekcja historii. 
1810623373266821376,"W wieku 77 lat zmarł Jerzy Stuhr. Wspaniały aktor oraz reżyser, prawdziwa legenda polskiego kina i teatru. Na Jego wybitnej grze wychowały się całe pokolenia. Niech spoczywa w pokoju…  🕯 ️ "
1810248429873840640,"Nie ma nic ważniejszego niż bezpieczeństwo Polski. Jesteśmy gotowi do wzmocnienia Sojuszu i obrony wspólnych wartości, co będziemy podkreślali podczas szczytu  w Waszyngtonie. W sprawach bezpieczeństwa  🇵  🇱  mówimy jednym głosem. "
1809141265734201600,Od dziś żołnierze Wojska Polskiego rozpoczynają dyżur w Grupie Bojowej UE razem z naszymi sojusznikami. Jej główny trzon stanowią żołnierze . Razem jesteśmy silniejsi! 
1808903625965776896,Dobra wiadomość dla naszego bezpieczeństwa! Dziś podpisaliśmy kolejną umowę dotyczącą wsparcia logistycznego dla przeciwlotniczych zestawów rakietowo-artyleryjskich PILICA+. Jak ważne jest wzmacnianie systemu obrony przeciwlotniczej pokazuje nam każdego dnia wojna na Ukrainie.…  
1808765678167396352,"Szanowni Państwo, to o czym pisze dzisiaj poseł  to kłamstwo. Według naszych planów wydatki na obronność wzrosną o conajmniej 10% w porównaniu do tegorocznego budżetu. Proszę nie powtarzać kłamstw i nie opierać się na niejasnych źródłach. Nasi przeciwnicy, szczególnie… "
1808499638556651776,"Polska i Litwa - jako sojusznicy i sąsiedzi - ramię w ramię bronią bezpieczeństwa wschodniej flanki NATO. O tym, jak wspólnie i jeszcze skuteczniej przeciwdziałać wojnie hybrydowej, Tarczy Wschód oraz zbliżającym się szczycie  rozmawiałem dziś w Wilnie z ministrem obrony  🇱  🇹 …  "
1808080206411829504,"Wzmacniamy współpracę  🇵  🇱 - 🇩  🇪 . Spotkania z Boris Pistorius w ubiegłym tygodniu w Paryżu, a dziś w Warszawie świadczą o wspólnych projektach i zaangażowaniu w rozwój zdolności obronnych. Sojusznicza współpraca to priorytet, kiedy chodzi o bezpieczeństwo. "
1807047708818969088,Zdecydowana postawa przynosi efekt! Zgodnie z komunikatem Muzeum II WŚ do ekspozycji stałej zostaną ponownie włączeni o. Maksymilian Kolbe oraz rodzina Ulmów.  będzie zawsze broniło bohaterów narodowych i dbało o prawdę historyczną!
1806685883782791168,Próba deprecjonowania postawy rodziny Ulmów oraz ks. Maksymiliana Kolbego przez byłego dyrektora Muzeum II Wojny Światowej jest karygodna. Życiorysy tych wielkich postaci są przykładami patriotyzmu i heroizmu. Ekspozycje ich dotyczące powinny zostać przywrócone na wystawę główną.
1806271048385458432,"Presja ma sens! UE przywróciła cła w II połowie roku na import owsa z Ukrainy, planowane jest także ich nałożenie na jaja oraz cukier. To dobra decyzja i dowód, że głos  🇵  🇱  i  jest skuteczny!"
1805902243683512320,. with NATO Secretary General. Most sincere congratulations. I look forward to work with you for the benefit of Poland that of the Alliance to jointly overcome challenges existing and pave the way for enhanced security of all our Nations.
1805837023476879616,"Wystawa główna Muzeum II Wojny Światowej w Gdańsku musi być przykładem tego co nas łączy, nie dzieli. Usuwanie z niej tych, którzy dawali świadectwo patriotyzmu i niezłomnej walki o dobro Ojczyzny jest niedopuszczalne. Fragmenty ekspozycji dotyczące rotmistrza Witolda Pileckiego,… "
1805287211492880896,"Zakończyło się pierwsze od 10 lat spotkanie ministrów obrony państw Trójkąta Weimarskiego na którym podjęliśmy konkretne decyzje: 

1️⃣ Odbędą się wspólne ćwiczenia wojsk  🇵  🇱  🇫  🇷  🇩  🇪  na terytorium RP;
2️⃣ Francja zdecydowała o przystąpieniu do naszej inicjatywy dotyczącej mobilności… "
1805210341560770560,"Wzmacniamy współpracę w ramach Trójkąta Weimarskiego. O planach poprawy zdolności obronnych Europy rozmawialiśmy wspólnie z ministrem obrony  🇫  🇷 Francji  oraz  🇩  🇪 Niemiec B.Pistoriusem. Potwierdziliśmy, że Wspólnota Europejska musi być zjednoczona w obliczu największego od…  "
1804073465567219712,"Polsko-Koreański Dialog Strategiczny, to dowód dobrej współpracy w sektorze bezpieczeństwa. Dziś rozmawialiśmy o współpracy pomiędzy  🇵  🇱  a  🇰  🇷  w zakresie obronności i rozwoju przemysłu zbrojeniowego. To wymiana doświadczeń, która wzmacnia nasze bezpieczeństwo. "
1803877222761042176,"Decyzja  🇺  🇸  dotycząca dostaw amunicji dla  🇺  🇦  nie wpłynie na gotowość naszych jednostek. Kontrakty na rzecz Sił Zbrojnych RP będą realizowane. Więcej amunicji na Ukrainie to większe bezpieczeństwo całego naszego regionu. Nasz rząd realizuje nowe kontrakty i modernizuje armię, by… "
1803755900403925504,"Dziś wspólnie z Ministrem Obrony Korei Shin Won-sik rozmawialiśmy o wspólnych projektach, wzmocnieniu bezpieczeństwa i rozwoju polskiego przemysłu zbrojeniowego. Podpisane zostanie porozumienie w sprawie obsługi i serwisu najnowocześniejszych samolotów FA-50, które już niedługo…  "
1803389124071530496,"Zagrożenie hybrydowe wzrasta, dlatego stale wzmacniamy zdolności obronne  🇵  🇱 . To nie tylko szkolenia żołnierzy i modernizacja armii, ale też ochrona infrastruktury krytycznej i budowa nowoczesnych umocnień w ramach #TarczaWschód. Bezpieczeństwo to nasz priorytet! "
1802354942792880384,Brawa za walkę Panowie!  👏  🇵  🇱  Z Austrią po zwycięstwo! #EURO2024
1801606975135875584,"Sporo konkretnych, ważnych dla bezpieczeństwa  🇵  🇱  decyzji w Brukseli podczas spotkania ministrów obrony państw !

 ✅  Uzgodniliśmy, że NATO przejmie większą rolę w działaniach na rzecz  🇺  🇦 , w tym w ochronie hubu w Rzeszowie;

 ✅  Potwierdziliśmy, że Polska na zmianę z Niemcami i…  "
1801568141614465536,"Siły Zbrojne RP  🇵  🇱  liczą już ponad 200 tys. żołnierzy w szyku. To ważny krok dla bezpieczeństwa Polski oraz Sojuszu Północnoatlantyckiego!
#StrongerTogether "
1801338131112714240,"Konstruktywna rozmowa z , ministrem obrony Włoch. Podsumowaliśmy naszą współpracę wojskową, w tym projekty i inicjatywy w ramach Unii Europejskiej takie jak Europejska Żelazna Kopuła. Dziękuję  ministrowi za dotychczasowe wsparcie na rzecz bezpieczeństwa wschodniej…  "
1801304179605934336,"Dziękuję za bardzo dobrą rozmowę z  i zapewnienie, że amerykańskie Patrioty będą dalej chroniły polskie niebo. Poruszyliśmy także tematy dotyczące wschodniej flanki NATO, a także wsparcie dla walczącej Ukrainy. Zawsze możemy liczyć na wsparcie. "
1799890859632067072,Dziękuję bardzo za każdy głos na #TrzeciaDroga  🤝  Dzięki Waszemu zaufaniu możemy wspólnie budować silną  🇪  🇺 
1798710293935083776,"Z głębokim żalem żegnam naszego  żołnierza Mateusza, który pomimo wysiłków lekarzy zmarł po bandyckim ataku podczas obrony polskiej granicy  🇵  🇱  Jego poświęcenie i oddanie dla Ojczyzny są przykładem najwyższej  odwagi. Łączymy się w bólu z rodziną i bliskimi. Cześć Jego pamięci!"
1798467512583012352,"Zatrzymanie żołnierzy oddających strzały alarmowe w kierunku atakujących migrantów jest nie do przyjęcia. Działania Żandarmerii Wojskowej wobec zatrzymanych zostaną bezwzględnie wyjaśnione. Żołnierze stojący na straży bezpieczeństwa państwa muszą być pewni, że procedury prawne… "
1798272071392276736,"Podpisane porozumienie z Polskim Związkiem Łowieckim zwiększy poziom bezpieczeństwa, pozwoli na uzupełnienie wzajemnych zdolności i wspólne przedsięwzięcia szkoleniowe. Chcemy wykorzystać dla obronności  🇵  🇱  potencjał myśliwych, którzy mają pozwolenie na broń i są odpowiednio…  "
1797239803005579264,"Pozdrowienia z Proszowic, gdzie trwa Krajowe Święto Ludowe   🍀  Jesteście w okolicy? Zapraszamy  😎  "
