id,text_clean,text_clean_en
1818199653948543488,"   Bardzo mi zależy na sprawnym funkcjonowaniu  zgodnie z oczekiwaniami przede wszystkim polskich przedsiębiorców, gospodarki a tym samym zwykłego obywatela. Dziękuję za reakcję i wskazanie potrzebnych działań. Pozdrawiam","   I care very much about the smooth functioning of Polish entrepreneurs, the economy and, therefore, the expectations of ordinary citizens. Thank you for your reaction and indicating the necessary actions. Regards"
1817601440480669952,Brawo! 🏆  🥈  🇵  🇱,Way to go! 🏆 🥈 🇵 🇱
1816532421581455616,"W Ogólnopolskim Dniu Bezpiecznego Kierowcy, i nie tylko dziś, zdecydowanie stawiamy na bezpieczeństwo! Wszystkim kierowcom życzę bezpiecznej jazdy! Wierni Kościoła katolickiego dziś wspominają św. Krzysztofa, patrona kierowców, kiedy to błogosławieni są kierowcy oraz ich pojazy 🚗  ","On the National Safe Driver Day, and not only today, we definitely focus on safety! I wish all drivers safe driving! Today the faithful of the Catholic Church remember Saint. Christopher, the patron saint of drivers, when drivers and their vehicles are blessed 🚗  "
1816021133105209600," Prezentuje Pani całkowity brak wiedzy na temat historii PSL, lub choćby słynnych słów W. Witosa: „w sprawach wiary i moralności możemy słuchać każdego wikarego bez apelacji, ale w sprawach politycznych nawet wobec biskupa zachowamy swoje samodzielne zdanie”. Pozdrawiam serdecznie"," You present a complete lack of knowledge about the history of the PSL, or even the famous words of W. Witos: ""in matters of faith and morals we can listen to any vicar without appeal, but in political matters we will retain our independent opinion even before the bishop."" Kind regards"
1814276759493194240,"       Przed nami gigantyczne wyzwanie. Motywacja, determinacja i sprawny, zgrany zespół to podstawa. Trzeba twardo stąpać po ziemi, ponieważ najważniejsza jest realna perspektywa inżyniera zdzierającego buty na budowie, skąd widać rzeczywistość a nie kolorowe wizualizacje. Pozdrawiam","       A gigantic challenge lies ahead of us. Motivation, determination and an efficient, well-coordinated team are the basis. You have to keep your feet on the ground, because the most important thing is the real perspective of an engineer tearing off his shoes on a construction site, from where you can see reality and not colorful visualizations. Regards"
1813541820674277632,2026,2026
1813539913507512576,Przed nami nowa era podróżowania ‼ ️ Zobaczcie jakie pociągi dla Was zamówiliśmy 😀  👍    🚅  👍,A new era of traveling is ahead of us ‼ ️ See what trains we have ordered for you 😀 👍 🚅 👍
1812951329230495744,Po kilkunastoletniej przerwie pociągi dotrą do Chorzewa-Siemkowic ‼ ️ Stacja leżąca w woj. łódzkim jest aktualnie pozbawiona połączeń pasażerskich. W nowym rozkładzie jazdy uwzględniono 5 par kursów kategorii Regio. Gratuluję zdeterminowanym mieszkańcom!,"After a break of several years, the trains will reach Chorzewo-Siemkowice ‼ ️ The station is located in the province. Łódź is currently without passenger connections. The new timetable includes 5 pairs of Regio category routes. Congratulations to the determined residents!"
1812934630401597952,"Podczas podpisywania umowy na budowę kolejowej obwodnicy stolicy Wielkopolski (maj br) podkreślałem ważną rolę transformacji ruchu kolejowego w węźle poznańskim. Dzisiaj, zgodnie z harmonogramem oficjalnie rozpoczęła się budowa tej bardzo ważnej obwodnicy ","When signing the contract for the construction of the railway bypass of the capital of Greater Poland (May this year), I emphasized the important role of the transformation of railway traffic in the Poznań junction. Today, as scheduled, the construction of this very important bypass officially began "
1812924507788877824,"Wspólnie z ministrem , władzami miasta Łodzi, województwa łódzkiego i oczywiście Łódzkiej Specjalnej Strefy Ekonomicznej powitaliśmy nowych przedsiębiorców, wręczając im certyfikaty potwierdzające przynależność do ekosystemu #ŁSSE oraz ich biznesowe osiągnięcia. ","Together with the minister, the authorities of the city of Łódź, the Łódź Voivodeship and, of course, the Łódź Special Economic Zone, we welcomed new entrepreneurs, presenting them with certificates confirming their membership in the #ŁSEZ ecosystem and their business achievements. "
1811728387276144896,Skuteczność. Polska gospodarka oczekiwała tego od kilku lat.,Effectiveness. The Polish economy has been expecting this for several years.
1811376426379047168,Ruszyła jedna z najważniejszych inwestycji drogowych w Polsce! ✅ ️,One of the most important road investments in Poland has started! ✅️
1810651990571036672,"Jerzy Stuhr, mistrz słowa, legendarna i kultowa postać teatru i kina. Wybitny talent i pasja zjednywały serca widzów. Jego role   utrwaliły się naszej kulturze i wyobraźni. Niezapomniane dialogi powtarzane są do dzisiaj. Tak grać mógł tylko On. Niech spoczywa w pokoju  🕯 ","Jerzy Stuhr, a master of words, a legendary and cult figure of theater and cinema. Outstanding talent and passion won the hearts of viewers. His roles have become entrenched in our culture and imagination. Unforgettable dialogues are repeated to this day. Only He could play like that. May he rest in peace 🕯 "
1809198567858552832,"Dziękuję Panu Marszałkowi  za ciekawą rozmowę na temat spraw, nad którymi jeszcze 2 miesiące temu wspólnie pracowaliśmy. ","Thank you, Mr. Marshal, for an interesting conversation about the issues we were working on together two months ago. "
1808574652522115072,2028 oddanie do ruchu.,2028 commissioning.
1808568288969994752,"Dzisiaj w Wielkopolsce podpisaliśmy 2 umowy na budowę kolejnych odcinków dróg ekspresowych S10 oraz S11 na łączną kwotę ponad 1,5 mld. Piła - Wałcz i Poznań - Oborniki będą gotowe w 2028 roku. Dziękuję  za współpracę! Infrastruktura jest krwiobiegiem gospodarki! ",Today in Greater Poland we signed two contracts for the construction of further sections of the S10 and S11 expressways for a total amount of over PLN 1.5 billion. Piła - Wałcz and Poznań - Oborniki will be ready in 2028. Thank you for your cooperation! Infrastructure is the lifeblood of the economy! 
1808470899890192640,"Prezes PKP S.A. przewodniczącym największej organizacji kolejowej na świecie! Wielkie gratulacje dla Alana Beroud, który dzisiaj w Lizbonie został wybrany przewodniczącym Międzynarodowego Związku Kolei, największej globalnej organizacji zrzeszającej uczestników rynku kolejowego 🚆 ","President of PKP S.A. chairman of the largest railway organization in the world! Big congratulations to Alan Beroud, who today in Lisbon was elected president of the International Union of Railways, the largest global organization of railway market participants 🚆 "
1808121176897569024,"W ramach polsko-niemieckich konsultacji międzyrządowych omówiłem oraz uzgodniłem z ministrem transportu i cyfryzacji Niemiec  następujące kwestie:
","As part of Polish-German intergovernmental consultations, I discussed and agreed with the German Minister of Transport and Digitalization the following issues:
"
1807749737170214912,"(2/2) Przyczyny wypadku wyjaśnią służby oraz komisja zarządcy infrastruktury kolejowego 
Mam również wielką nadzieję, że hospitalizacja rannego pasażera przebiegnie pomyślnie.","(2/2) The causes of the accident will be explained by the services and the commission of the railway infrastructure manager 
I also very much hope that the hospitalization of the injured passenger will be successful."
1807749388082528768,"Z głębokim smutkiem przyjąłem wiadomość o wypadku na oznakowanym przejeździe kolejowym w Ożarowie Mazowieckim, w wyniku którego zginął wieloletni maszynista 
Rodzinie i bliskim zmarłego maszynisty składam najszczersze kondolencje.
(1/2)","It is with deep sadness that I received the news about the accident at a marked railway crossing in Ożarów Mazowiecki, which resulted in the death of a long-time driver. 
I express my sincere condolences to the family and relatives of the deceased driver.
(1/2)"
1807456425267851264,Jubileusz 100-lecia OSP Złota 🔥  👨 ‍ 🚒  🚒  Najlepsze życzenia dla wszystkich druhen i druhów strażaków  👨 ‍ 🚒  🔥  🚒  🍀,100th anniversary of the Volunteer Fire Department Złota 🔥 👨 🚒 🚒 Best wishes to all bridesmaids and firefighters 👨 🚒 🔥 🚒 🍀
1807124965637886208,100-lecie #OSP KSRG Okrzeja w woj. lubelskim 🔥  Wspólnie z posłem do PE 🇪  🇺   złożyliśmy najlepsze życzenia dostojnym jubilatom! 👨 ‍ 🚒 Dziękuję za zaproszenie władzom gminy oraz Pani E. Ozygała z którą od pół roku współpracujemy w  na rzecz polskiej branży transportowej,"100th anniversary of #OSP KSRG Okrzeja in the province Lublin 🔥 Together with the MEP 🇪 🇺 we extended best wishes to the distinguished birthday celebrants! 👨 🚒 I would like to thank the municipal authorities for the invitation and Mrs. E. Ozygała, with whom we have been cooperating for half a year in the Polish transport industry"
1806924944988619008,Próba deprecjonowania postawy rodziny Ulmów oraz ks. Maksymiliana Kolbego przez byłego dyrektora Muzeum II Wojny Światowej jest karygodna. Życiorysy tych wielkich postaci są przykładami patriotyzmu i heroizmu. Ekspozycje ich dotyczące powinny zostać przywrócone na wystawę główną.,An attempt to depreciate the attitude of the Ulma family and Fr. Maksymilian Kolbe by the former director of the Museum of the Second World War is reprehensible. The biographies of these great figures are examples of patriotism and heroism. Exhibitions concerning them should be restored to the main exhibition.
1806601368481739008,Ważne! Tarcza dotrze do stacji Koziny dwa tygodnie przed terminem! 👍,Important! The shield will arrive at the Koziny station two weeks ahead of schedule! 👍
1805880167799103744,"Informacja, która krąży w internecie o rzekomej podwyżce opłaty za badanie techniczne samochodu jest nieprawdziwa.",The information circulating on the Internet about an alleged increase in the fee for a car technical inspection is false.
1805607001319153920,Najlepsze życzenia dla Wszystkich marynarzy!,Best wishes to all sailors!
1804601043122106880,100-lecie utworzenia #OSP Jeruzal  🔥  🚒  👨 ‍ 🚒  Najlepsze życzenia dla wszystkich druhen i druhów strażaków  🚒  🔥  👨 ‍ 🚒,100th anniversary of the establishment of #OSP Jeruzal 🔥 🚒 👨 🚒 Best wishes to all bridesmaids and firefighters 🚒 🔥 👨 ‍ 🚒
1802330217521745920,POLSKA ‼ ️ ⚽ ️,POLAND ‼ ️ ⚽ ️
1802088083585966080,"Kibice wyruszyli na mecz! 🇵  🇱  ⚽ ️Oczywiście koleją, ponieważ jest wygodnie, tanio i szybko!  przygotowały 3 pary specjalnych pociągów na  Cena jest Fair Play, około 240 zł w obie strony! Dzisiaj uroczyście odprawiliśmy pierwszy specjalny pociąg do Hamburga! 🍎  ","The fans went to the match! 🇵 🇱 ⚽ ️Of course, by train, because it is convenient, cheap and fast!  They have prepared 3 pairs of special trains for the Price is Fair Play, about PLN 240 both ways! Today we officially celebrated the first special train to Hamburg! 🍎  "
1802075610145030400,"Polski szlachcic, którego dzisiaj spotkaliśmy na dworcu Warszawa Centralna, jedzie na mecz ⚽ ️ oczywiście pociągiem  i obstwia wynik bardzo konkretnie 8:0 dla Polski 🇵  🇱  ","The Polish nobleman whom we met today at the Warszawa Centralna station is going to the match ⚽️ by train, of course, and he predicts the result very specifically: 8:0 for Poland 🇵 🇱  "
1802052324384248064," Tak, nawet dwie  ⚽ ️ ⚽ ️"," Yes, even two ⚽️ ⚽️"
1800614913641250816,"Zarząd Województwa Łódzkiego w komplecie! Dziękuję wyborcom i koalicjantom za zaufanie a mieszkańcom naszego województwa deklaruję pełną współpracę z nowymi władzami regionu  
Gratuluję pierwszej w historii regionu Pani Marszałek  i życzę samych sukcesów!","The Board of the Łódź Voivodeship is complete! I would like to thank the voters and coalition partners for their trust and the inhabitants of our voivodeship declare full cooperation with the new authorities of the region  
Congratulations on the first female Marshal in the history of the region and I wish you every success!"
1800581506408272384,Już w niedzielę pierwszy mecz Polaków na . Tuż przed wylotem polskiej reprezentacji na lotnisku  życzyłem naszym zawodnikom nie tylko wysokich lotów ale przede wszystkim żeby w dobrym stylu zagrali wszystkie mecze i wrócili jako mistrzowie! 🇵  🇱  🥇  🏆  ⚽ ️ 🍀,"The first match of the Poles at . is on Sunday. Just before the departure of the Polish team at the airport, I wished our players not only high flights but, above all, that they would play all their matches in good style and return as champions! 🇵 🇱 🥇 🏆 ⚽️ 🍀"
1797286490805866496,Miodobranie w Żelechlinku od 15 lat jest fantastycznym świętem pszczelarzy z całego województwa i nie tylko 🐝  🍯  Przyjaciele oraz  miłośnicy miodu przyjeżdżają tutaj nawet z Pomorza 🐝  🍯  Dziękuję za zaproszenie i wiele ciekawych rozmów ‼ ️ 😀  🤝  🍀,Honey harvest in Żelechlinek has been a fantastic celebration of beekeepers from all over the voivodeship and beyond for 15 years 🐝 🍯 Friends and honey lovers come here even from Pomerania 🐝 🍯 Thank you for the invitation and many interesting conversations ‼ ️ 😀 🤝 🍀
1796911523245264896,Świętujemy z naszymi dziećmi w #BajkowyOgród #KPRM  👨 ‍ 👩 ‍ 👧 ‍ 👦  😀  ✌ ️#DzieńDziecka  👨 ‍ 👩 ‍ 👧 ‍ 👦  👍,We celebrate with our children in #BajkowyOgród #KPRM 👨 ‍ 👩 ‍ 👧 ‍ 👦 😀 ✌ ️ #Children's Day 👨 ‍ 👩 ‍ 👧 ‍ 👦 👍
1796889095269913088,"Rodzina to skarb a duża rodzina to wielki skarb! 👨 ‍ 👩 ‍ 👧 ‍ 👦  😀  ✌ ️
2. dzień Zlotu Związku Dużych Rodzin 3+ w Tomaszowie Mazowieckim  👨 ‍ 👩 ‍ 👧 ‍ 👦  ✌ ️ 😀  🍀  i jubileusz 10-lecia Karty Dużej Rodziny 👨 ‍ 👩 ‍ 👧 ‍ 👦 

 ","Family is a treasure and a large family is a great treasure! 👨 👩 ‍ 👧 ‍ 👦 😀 ✌ ️
2nd day of the Rally of the Association of Large Families 3+ in Tomaszów Mazowiecki 👨 ‍ 👩 ‍ 👧 ‍ 👦 ✌ ️ 😀 🍀 and the 10th anniversary of the Large Family Card 👨 ‍ 👩 ‍ 👧 ‍ 👦 

 "
1796870740458758656,Nabieramy prędkości w #BajkowyOgród  👨 ‍ 👩 ‍ 👧 ‍ 👦  😀  ✌ ️,We are gaining speed in #BajkowyOgród 👨 ‍ 👩 ‍ 👧 ‍ 👦 😀 ✌ ️
1796869180114751488,Dzień Dziecka w #BajkowyOgród    👨 ‍ 👩 ‍ 👧 ‍ 👦  😀  ✌ ️,Children's Day in #BajkowyOgród 👨 ‍ 👩 ‍ 👧 ‍ 👦 😀 ✌ ️
1796564823402287616,"XII Ogólnopolski Zjazd Dużych Rodzin uważamy za otwarty! 
Przez 3 dni Tomaszów Mazowiecki będzie przepełniony energią dużych rodzin, które są skarbem i szczęściem naszej Ojczyzny 🇵  🇱  🍀  ","We consider the 12th National Congress of Large Families open! 
For 3 days, Tomaszów Mazowiecki will be filled with the energy of large families who are the treasure and happiness of our homeland 🇵 🇱 🍀  "
1795488583404630272,"Przejazd dla samochodów pod wiaduktem kolejowym w Andrespolu otwarty!
Inwestycja o wartości prawie 30 mln zł wpłynie na poprawę bezpieczeństwa podróży koleją i usprawni komunikację w aglomeracji łódzkiej.
Wpisuje się w realizowany przez  projekt poprawy bezpieczeństwa. ","The crossing for cars under the railway viaduct in Andrespol is open!
The investment worth almost PLN 30 million will improve the safety of rail travel and improve communication in the Łódź agglomeration.
It is part of the safety improvement project implemented by us. "
1795047509074542848,"Dziękuję Kolejom Wielkopolskim za dziejszą, bardzo interesującą dyskusję. Systemowa współpraca przewoźników regionalnych,  oraz  to konieczność rozwoju kolejnictwa w Polsce! ",I would like to thank Koleje Wielkopolskie for today's very interesting discussion. Systemic cooperation of regional carriers and the need to develop railways in Poland! 
1795040063685796352,"To już pewne ‼ ️ Pojedziemy pociągiem po kolejowej obwodnicy POZNANIA – umowa podpisana! Do końca 2027 mieszkańcy zyskają nowe możliwości podróżowania koleją w aglomeracji poznańskiej - za 1,4 mld zł dostosujemy kolejową obwodnicę stolicy regionu do przejazdów pociągów pasażerskich ","That's for sure ‼ ️ We will travel by train along the POZNAŃ railway bypass - the contract has been signed! By the end of 2027, residents will gain new opportunities to travel by rail in the Poznań agglomeration - for PLN 1.4 billion we will adapt the railway bypass of the region's capital to accommodate passenger trains "
1794811780822450432,Orlen Beach Volley Tour 2024 w Sulejowie 🏐  🥇  Gratulacje dla najlepszych drużyn i wielkie podziękowania za piękne widowisko sportowe 🥇  🏐  ✌ ️,Orlen Beach Volley Tour 2024 in Sulejów 🏐 🥇 Congratulations to the best teams and many thanks for a beautiful sports spectacle 🥇 🏐 ✌ ️
1794780647405535744,"Wojewódzkie Święto Ludowe w sulejowskim Podklasztorzu! 🇵  🇱  🍀  Piękne, historyczne miejsce idealnie komponowało się z ludową tradycją oraz rodzinnym piknikiem z okazji Dnia Matki! 🇵  🇱  🍀  ","Provincial Folk Festival in the Sulejów Podklasztorze! 🇵 🇱 🍀 A beautiful, historic place went perfectly with folk tradition and a family picnic on Mother's Day! 🇵 🇱 🍀  "
1794072396980219904,"Jesteśmy w Świnoujściu, gdzie powstanie głębokowodny terminal kontenerowy. Trwają prace związane z uzyskaniem niezbędnych zgód i pozwoleń. Jest to jedna z kluczowych inwestycji o znaczeniu strategicznym dla państwa i jesteśmy zdeterminowani, by terminal został uruchomiony w 2028r ","We are in Świnoujście, where a deepwater container terminal will be built. Work is underway to obtain the necessary consents and permits. This is one of the key investments of strategic importance for the state and we are determined that the terminal will be launched in 2028 "
1794002940920803584,"W ramach budowy #S3 k/ Wolina powstał most, który umożliwi pokonanie cieśniny Dziwna. Inwestycja w 100% została przygotowana przez polskich specjalistów. Projekt i wykonanie to efekt wspólnego wysiłku rodzimych projektantów i inżynierów. Konstrukcja stalowa również powstała w PL ","As part of the construction of #S3 near Wolin, a bridge was built that will enable crossing the Dziwna Strait. The investment was 100% prepared by Polish specialists. The design and execution are the result of the joint effort of local designers and engineers. The steel structure was also made in Poland "
1792225883970752768,"Święto Ludowe w Opocznie 🍀  Dziękuję wszystkim, którzy dbają o nasze piękne, polskie, ludowe tradycje 🇵  🇱  🍀 
 ","Folk Festival in Opoczno 🍀 Thank you to everyone who cares about our beautiful Polish folk traditions 🇵 🇱 🍀 
 "
1791399840217178624,"W Łodzi kandydaci #TrzeciaDroga do Parlamentu Europejskiego przedstawili perspektywę najważniejszych działań, jakie należy podjąć w polityce europejskiej. System ochrony zdrowia, rolnictwo, transport, bezpieczeństwo oraz inwestycje w infrastrukturę.
 🍀  Bądźmy Sobą w Europie!  🍀  ","In Łódź, #ThirdRoad to the European Parliament candidates presented the perspective of the most important actions to be taken in European politics. Health care system, agriculture, transport, security and investments in infrastructure.
 🍀 Let's be ourselves in Europe!  🍀  "
1791130706577404416,Dziękuję za konstruktywną dyskusję i przedstawienie ciekawych rozwiązań dla polskiej branży transportowej.,Thank you for the constructive discussion and presenting interesting solutions for the Polish transport industry.
1788961655545581824,"Dzień Strażaka i powitanie nowego komendanta powiatowego PSP w Tomaszowie Mazowieckim  👨 ‍ 🚒  🔥  🚒  
Najlepsze życzenia dla wszystkich druhów OSP i funkcjonariuszy PSP z okazji Waszego święta! 🔥  🚒  👨 ‍ 🚒  ","Firefighter's Day and welcoming the new district commander of the State Fire Service in Tomaszów Mazowiecki 👨 🚒 🔥 🚒  
Best wishes to all the Volunteer Fire Department and State Fire Service officers on the occasion of your holiday! 🔥 🚒 👨 🚒  "
1787706696669757952,"Drodzy MATURZYŚCI! 🍀  W tym niezwykle ważnym czasie życzę Wam kreatywnego wykorzystania wiedzy i umiejętności, lekkiego pióra oraz otwartego i jasnego umysłu! Trzymam za Was kciuki i pozdrawiam z drogi na wyjazdową Radę Ministrów w Katowicach!POWODZENIA! 🍀  🇵  🇱  👍 #matura2024 ","Dear high school graduates! 🍀 In this extremely important time, I wish you creative use of knowledge and skills, a light pen and an open and clear mind! I keep my fingers crossed for you and greetings on the way to the away Council of Ministers in Katowice! GOOD LUCK! 🍀 🇵 🇱 👍 #matura2024 "
1787156312150688000,Jubileusz 70-lecia #OSP Szczuki w gminie Biała Rawska 🚒  👨 ‍ 🚒  🔥  Najlepsze życzenia dla wszystkich strażaków! 🔥  👨 ‍ 🚒  🚒,The 70th anniversary of #OSP Szczuki in the Biała Rawska commune 🚒 👨 🚒 🔥 Best wishes to all firefighters! 🔥 👨 ‍ 🚒 🚒
1787068324150468864,Dzisiaj w Smardzewicach koło Tomaszowa Mazowieckiego świętowaliśmy #DzieńStrażaka całą rodziną 👨 ‍ 🚒  🔥  🚒  🇵  🇱  🍀,Today in Smardzewice near Tomaszów Mazowiecki we celebrated #Firefighter's Day with the whole family 👨 ‍ 🚒 🔥 🚒 🇵 🇱 🍀
1786738529676001280,"Uroczystości z okazji Dnia Strażaka oraz jubileuszu 105-lecia #OSP Lubochnia  🚒  🔥  Najlepsze życzenia dla wszystkich druhen oraz druhów strażaków z Lubochni oraz wielkie podziękowania za Waszą wspaniałą służbę! 🇵  🇱 
#DzieńStrażaka  ","Celebrations on the occasion of Firefighter's Day and the 105th anniversary of #OSP Lubochnia 🚒 🔥 Best wishes to all bridesmaids and firefighters from Lubochnia and many thanks for your great service! 🇵 🇱 
#Firefighter's Day  "
1786710545233522944,"Najlepsze życzenia dla wszystkich strażaków w Polsce! 🇵  🇱  🚒  🔥  Odwaga, profesjonalizm i ofiarność to Wasze najważniejsze cechy. Dziękuję Druhnom i Druhom #OSP oraz funkcjonariuszkom i funkcjonariuszom #PSP za Waszą wspaniałą służbę! 🇵  🇱  🚒  🔥  ","Best wishes to all firefighters in Poland! 🇵 🇱 🚒 🔥 Courage, professionalism and sacrifice are your most important features. Thank you to the #OSP Bridesmaids and #PSP officers for your great service! 🇵 🇱 🚒 🔥  "
1786358063299002624,"Święto Konstytucji 3 Maja w Tomaszowie Maz. 🇵  🇱  Dziękuję za wspólne obchody wszystkim tomaszowianom, którzy przyszli na mszę św. i Pl. Kościuszki. 
3 Maja łączy Polaków i jest naszym wspólnym symbolem narodowej determinacji oraz zdolności do wprowadzania odważnych zmian w Polsce 🇵  🇱  ","Constitution Day on May 3 in Tomaszów Maz. 🇵 🇱 Thank you for celebrating together all the inhabitants of Tomaszów who came to the Holy Mass. and Pl. Kosciuszko. 
May 3 unites Poles and is our common symbol of national determination and the ability to introduce bold changes in Poland 🇵 🇱  "
1786051685506318592,"Gratulacje dla nowego starosty piotrkowskiego Piotra Łącznego 🍀  oraz 3 członków zarządu z . Podziękowania dla dotychczasowego starosty Piotra Wojtysiaka 🍀 , który po 22 latach spędzonych w samorządzie powiatowym (od referenta do starosty!) odchodzi do samorządu  ","Congratulations to the new mayor of Piotrków Trybunalski, Piotr Głosny 🍀 and 3 members of the management board from . Thanks to the current staroste, Piotr Wojtysiak 🍀, who after 22 years spent in the district government (from clerk to staroste!) is leaving for the local government  "
1784866516862681088,"Rada UE przyjęła dzisiaj mandat dla Komisji Europejskiej do negocjacji zmiany umowy transportowej między UE a Ukrainą. To ważny moment, szczególnie wyczekiwany przez polskich transportowców. Wkrótce kluczowy etap negocjacji. Nasza aktywność w polityce zagranicznej przynosi efekty","The Council of the EU today adopted a mandate for the European Commission to negotiate an amendment to the transport agreement between the EU and Ukraine. This is an important moment, especially awaited by Polish transporters. The key stage of negotiations is coming soon. Our activity in foreign policy is bringing results"
1784593497594425856,"Wielkie gratulacje dla szczęśliwych Rodziców! ❤ ️ 💚  🍀  Trójka dzieci to nie lada wyzwanie, ale w zamian Twoja pozycja w rządzie niewątpliwie się umacnia po dzisiejszej ""rekonstrukcji rodzinnej"" 😉  ","Big congratulations to the happy parents! ❤ ️ 💚 🍀 Three children are quite a challenge, but in return your position in the government is undoubtedly strengthening after today's ""family reconstruction"" 😉  "
1781920016645943296,"Jubileusz 10-lecia działalności Związku Dużych Rodzin ,,Trzy Plus'' Koło w Lubochni 👨 ‍ 👩 ‍ 👧 ‍ 👦  💐  🎉  Dziękuję za wiele Waszych inicjatyw, które we wspaniałym stylu promują wartość, jaką jest Rodzina! ❤ ️ 👨 ‍ 👩 ‍ 👧 ‍ 👦  ","The 10th anniversary of the Association of Large Families ""Trzy Plus"" Circle in Lubochnia 👨 👩 👧 👦 💐 🎉 Thank you for many of your initiatives that promote the value of Family in a wonderful way! ❤ ️ 👨 ‍ 👩 ‍ 👧 ‍ 👦  "
1780897706468069632,"Kowalewo Pomorskie od dawna czeka na obwodnicę, która wreszcie wyprowadzi uciążliwy ruch tranzytowy z centrum tego pięknego miasta. Dziękuję za zaproszenie Pani Karolinie Kowalskiej na spotkanie z mieszkańcami, których mogłem poinformować o bieżących działaniach ministerstwa! 🇵  🇱  🍀  ","Kowalewo Pomorskie has been waiting for a long time for a bypass that will finally remove the burdensome transit traffic from the center of this beautiful city. Thank you for inviting Mrs. Karolina Kowalska to a meeting with the residents, whom I could inform about the current activities of the ministry! 🇵 🇱 🍀  "
1777009275476336640,Zagłosowane!  🗳 ️ ❎,Voted!  🗳️ ❎
1776276772322947328,Podsumowanie kampanii wyborczej #TrzeciaDroga w Rzeszowie! 💚  💛  ZAPRASZAMY na wybory 🍀  🇵  🇱,Summary of the #TrzeciaDroga election campaign in Rzeszów! 💚 💛 WELCOME to the elections 🍀 🇵 🇱
1776243936517861376,"Studiowałem w Krakowie i do dzisiaj mam ogromny sentyment do tego miasta ❤ ️ Bardzo mi zależy na jego dynamicznym rozwoju, otwarciu na potrzeby zarówno zwykłych mieszkańców jak i przedsiębiorców, studentów, naukowców i turystów. Dlatego wspieram kandydaturę Pana Prof.  ","I studied in Krakow and to this day I have great sentiment for this city ❤️ I really care about its dynamic development, opening up to the needs of both ordinary residents and entrepreneurs, students, scientists and tourists. That is why I support the candidacy of Prof.  "
1776226784809197824,"22 lata temu poznałem Jacka Majchrowskiego pracując w jego sztabie wyborczym. Jesień 2002, komisja wyborcza na krakowskim Bieżanowie a ja w roli męża zaufania nowego, jak się okazało prezydenta miasta. Dzisiaj mieliśmy okazję wspominać tamte czasy i ocenić jak się zmienił Kraków! ","22 years ago I met Jacek Majchrowski while working in his electoral staff. Autumn 2002, the electoral commission in Krakow's Bieżanów district and I as a shop steward of the new, as it turned out, mayor of the city. Today we had the opportunity to remember those times and assess how Kraków has changed! "
1773787243078980096,Kłobuck to ważne miejsce na mapie komuniacyjnej Śląska. Dziękuję ministrowi Henrykowi Kiepurze za zaproszenie a przede wszystkim interesujące rozmowy z samorządowcami na temat najważniejszych inwestycji infrastrukturalnych w regionie.,"Kłobuck is an important place on the communication map of Silesia. I would like to thank Minister Henryk Kiepura for the invitation and, above all, interesting conversations with local government officials about the most important infrastructure investments in the region."
1773714854169194496," 📢  Bardzo dobra wiadomość dla Kielc, Opatowa i woj. świętokrzyskiego ‼ ️ Podpisaliśmy umowę na zaprojektowanie i budowę najdroższej inwestycji drogowej w historii woj. świętokrzyskiego - 1,1 mld zł. Tym samym realizacja fragmentu trasy 𝐒𝟕𝟒 Cedzyna - Łagów stała się faktem! ✔ ️ 🚘  "," 📢 Very good news for Kielce, Opatów and the province. Świętokrzyskie ‼ ️ We have signed a contract for the design and construction of the most expensive road investment in the history of the province. Świętokrzyskie - PLN 1.1 billion. Thus, the implementation of part of the route 𝐒𝟕𝟒 Cedzyna - Łagów has become a fact! ✔️ 🚘  "
1773057027184513536,"Dzisiaj w Płocku:
 ✔ ️zapowiedziałem początek prac bagrowniczych na Wiśle
 ✔ ️poinformowałem o zaawansowanych rozmowach z Bankiem Światowym ws finansowania nowego projektu o wartości 1,5 mld euro 
 ✔ ️ Poprosiłem o szeroki udział w konsultacjach dot. wyboru wariantu drogi ekspres. S10 ","Today in Płock:
 ✔ ️I announced the beginning of dredging works on the Vistula River
 ✔ ️I informed about advanced talks with the World Bank regarding the financing of a new project worth EUR 1.5 billion 
 ✔ ️ I asked for broad participation in consultations regarding the choice of the express route option. S10 "
1772367710313144320,"  Dokładnie tak, od 20 lat zawsze obok;)  🍀 ","  Exactly, always by my side for 20 years ;) 🍀 "
1771985406944264704,"Konwencja samorządowa #TrzeciaDroga we Wieluniu! 💚  💛  Nasze kandydatki i kandydaci to pracowici, operatywni oraz uczciwi ludzie, którzy zadbają o dynamiczny rozwój ziemi wieluńskiej! Każdy, kto głosuję na kandydatów #TrzeciaDroga stawia na gospodarkę i wybiera bezpieczeństwo! ✌ ️ ","#ThirdWay local government convention in Wieluń! 💚 💛 Our candidates are hardworking, efficient and honest people who will take care of the dynamic development of the Wieluń region! Everyone who votes for #ThirdWay candidates chooses the economy and chooses safety! ✌️ "
